image,image class,date,bar,baz,xgt,qgg,lux,wsg,yyz,drt,gox,foo,boz,fyt,lgh,hrt,juu,target
training-img/cake/cake_82.jpg,cake,2018-12-25,233.8624187688339,0,149.8392832587201,-14.991176775492844,5834.987398739874,0.020219235667940167,5.880471537391974,-3.742595337373868,21.82771156135323,28.835264820969012,1.4460540138558597,1,0,-117.13216188391445,424.166646277142,46798.112091584
training-img/dog/dog_51.jpg,dog,2018-01-01,-6.806921323409942,1,-276.08053439316143,-7.683994933138161,7465.104410441044,0.007956382331404728,-2.6293146385616843,-27.61356532183015,2.448664161327869,40.56727932937431,0.09206869480075404,1,0,-252.2513786939501,68.79754024935549,-144680.78134465794
training-img/cake/cake_4.jpg,cake,2016-08-10,247.27763754825457,1,459.853572034546,11.659218354947019,6677.687668766876,0.012615432824117775,-6.530166109815845,-548.7757752470748,23.680052709497467,7.65442947442784,1.316816778022286,1,0,-159.57083477387351,170.75734591173662,170290.82742260344
training-img/mountain/mountain_22.jpg,mountain,2017-07-16,725.021263212608,1,18.24915506716357,-4.29391230302461,5263.371948302665,0.01128176905553855,5.731044235670744,-1683.9874762503387,4.776247295231741,27.253640225781734,2.5850703523317176,1,1,-274.02724561128673,137.14566755512487,-51611.62445988335
training-img/cartoon/cartoon_28.jpg,cartoon,2018-07-03,-0.2884538307022694,1,71.27706286445877,0.43744721188693314,5255.257425742574,0.006251672688035206,0.7411539195434647,-0.9149692602283128,-0.4935754435115006,10.296092922583032,0.02673851030682092,0,1,-208.4023058421192,42.61264792869673,282219.04491884395
training-img/dog/dog_58.jpg,dog,2017-06-28,99.51848265453891,1,240.05315221303147,-6.107450605556701,6732.672367236723,0.00788795993959995,16.164607341911616,-18.263032661474973,-20.927012531879726,33.461378682323506,0.17037937556289628,0,0,-481.2218666963093,67.62914495028164,121253.39772862777
training-img/flower/flower_17.jpg,flower,2016-06-13,0.019174274039664152,0,-60.25930047395002,14.812162518147101,6983.6894689468945,0.01611304581544664,21.59586731045345,-223.79205389650903,5.126148148374708,32.668848477516704,0.11496977443522662,0,1,-523.9507437377493,274.83950798796127,152804.0690015136
training-img/dog/dog_23.jpg,dog,2019-01-12,451.9831418310894,1,-13.392459599850696,-4.122532994900315,7176.135913591359,0.02055584192282774,2.80155573951762,-3.3137435667089226,6.718761551953943,23.544306960821697,0.7534097992614527,0,0,-379.8275701713875,437.5965267306617,-110569.93499906175
training-img/mountain/mountain_47.jpg,mountain,2018-12-08,2.3455635469833256,0,352.68801823931756,-25.67317820981016,4711.3870387038705,0.015259069058106488,-6.939412900759246,-18.89624427787987,-6.152611845683123,2.77533485025695,3.2702349322116957,1,1,-71.69601412297229,247.3669075904545,45520.335339799545
training-img/cat/cat_10.jpg,cat,2016-06-14,1704.6009174015346,1,-121.91623962086098,-0.6189946001444531,6760.164716471647,0.01232010598195467,-0.5381618724866845,-0.34322065480761277,0.5621802069870411,12.377543071424757,0.06995177921122404,0,0,-57.07478884201265,163.01673037645602,304024.15101509925
training-img/person/person_74.jpg,person,2018-02-08,-40.79599158238882,0,352.4496617813369,-5.616457269124336,5330.326123697291,0.005946551317974263,19.146617235910746,-1.6581044240853593,18.417265385444196,15.878005988661508,0.28570002121043764,1,1,-441.17359523942184,38.57377443859915,89133.81759412645
training-img/boat/boat_81.jpg,boat,2017-04-17,54.76634593927215,1,115.90975626385604,-4.137204083339595,4978.476128723933,0.01656270568203451,-20.95957250190734,-77.57395538521315,-16.59180938934616,45.37361279079452,3.625349680197593,0,0,-355.3536242172643,289.820777847929,104437.42092026645
training-img/dog/dog_37.jpg,dog,2016-06-13,-45.434846852069114,1,269.8761264438988,-0.17250244153787783,7414.303330333033,0.009059111958606463,0.8966292925357389,-66.05598273505294,0.40960828918775666,13.304389281071323,0.5051482210474296,0,0,-413.54806143107396,88.96603738406282,314101.7800092678
training-img/person/person_84.jpg,person,2017-04-27,177.21296841322143,0,244.0183894693073,-0.3895698099259721,4296.245062437705,0.013410084600867263,0.6284448260189689,-52.391133185036026,-0.6523068462058037,22.6545456814149,1.1918560224980452,0,0,-279.6123146829386,192.41330849212144,293962.5954556895
training-img/dog/dog_85.jpg,dog,2017-09-15,43.69247862477094,0,47.82102520666114,-0.5094973330756641,5311.5028249445895,0.017626694613835703,0.6008589783845758,-132.6670534921687,0.6187888367492047,44.13767306207535,77.52461780737275,0,1,-212.413904165814,326.6522398039682,218970.64599085491
training-img/boat/boat_68.jpg,boat,2016-08-15,517.395920908918,0,355.98934968318713,-10.48401780826632,3823.968811936122,0.01885533307605551,-9.185403960095465,-3.0933217615349538,-23.239829137588142,34.444520986399574,1.9710380945299097,0,1,-434.2461117724819,371.52959433656156,129905.34586549134
training-img/mountain/mountain_87.jpg,mountain,2017-05-27,-5.9648253754619525,0,-181.66431829179115,-20.24700267707948,5138.116111611161,0.011055498596323285,-16.92666251156971,-42.9917694855241,-6.907088165091559,27.510327727009383,1.7955057472764984,0,0,-348.7334086556101,131.7886471984342,123934.8846065242
training-img/flower/flower_32.jpg,flower,2016-04-01,-0.28402284087205526,0,111.90967628078113,0.6735661532076245,4873.05400540054,0.0208598423582743,-0.5151346030051625,-870.0660719145595,0.5323212586652992,7.105770708673912,5.358015687004307,0,1,-544.8226519609876,449.87083410132726,288618.7129773634
training-img/dog/dog_79.jpg,dog,2018-05-17,-58.0043852755111,1,50.06744056563034,-13.558328442724653,4817.770477047705,0.006382161108475982,-21.70702210620945,-6.048016467576694,-10.097014313087097,22.060166730718528,3.1529064147934776,0,0,-338.9723490464947,44.40031184195095,121171.58056352589
training-img/airplane/airplane_90.jpg,airplane,2018-08-11,87.54542106287151,1,-479.0624162947928,18.36502547666526,4697.939693969397,0.014912032288576332,-17.481927023580624,-12.051842383435769,9.675359674171059,37.55427206991749,0.862141588050551,1,0,-448.41261873129326,236.57519605692218,98378.85538194152
training-img/boat/boat_63.jpg,boat,2018-11-12,1214.8818659900571,0,322.78793604167566,0.4216580573111981,4758.602160216022,0.010750240870576569,-5.762556453471858,-593.8305904429101,6.061726704470146,24.73788503891513,0.3616137336633682,0,0,-538.0154585574828,124.72238119474927,-183973.68306776468
training-img/person/person_73.jpg,person,2018-08-17,55.06112986167791,1,177.3794799036353,-5.149358875011848,6046.260126012601,0.00997576534937782,4.139820198243639,-3.428937256625221,5.5504400620336884,25.868216670439608,1.2273432157083908,1,1,-393.5287887731279,107.62982240834404,-77293.62185076677
training-img/cake/cake_86.jpg,cake,2016-11-20,97.34361932262597,0,320.9053610391095,-14.782154242540551,6605.07200720072,0.01834408757212387,-21.16363271864813,-0.8888958269035113,7.520524380825557,14.420158742187283,0.9168843594015164,1,0,-273.9514429925382,352.5565442599705,81910.76378871602
training-img/dog/dog_18.jpg,dog,2016-07-09,0.7049167122349743,0,-156.95374398695154,-26.393565333610137,5865.169216921692,0.018094499795721114,1.8549390408453525,-0.4504020575458927,-6.5272445273555935,30.68791222901518,1.3202070957918806,0,1,-292.47272980766246,343.4480611122882,148624.83073076475
training-img/person/person_32.jpg,person,2017-05-16,1495.4228234576667,1,-49.09830240766925,21.082210531012848,5609.968496849685,0.008608854752255214,10.320611616022504,-354.9456959869261,14.207147687683635,31.354125081676983,3.4738515857251135,0,0,-46.05513516173758,80.4276474405292,136444.57748678804
training-img/cake/cake_99.jpg,cake,2018-12-14,64.07684609946274,0,520.2579504749576,11.942108007109772,6569.438897612391,0.0016308805314060332,-16.03994788138174,-5.38750347733765,17.88871293485828,18.48062372260911,20.73767378417134,1,0,-536.1807054173609,2.9140746597268534,92492.82776367657
training-img/flower/flower_98.jpg,flower,2018-05-03,1281.0972781795385,0,147.31111555353482,0.757647032086429,6223.167416741674,0.010234642310262384,-0.4653760544049353,-747.3458354048898,-0.4855422786861336,45.01469287526666,6.056655848399906,1,0,-214.44697108191843,113.20919938720436,272953.4494920062
training-img/mountain/mountain_71.jpg,mountain,2016-08-05,198.62132496571343,1,184.37968865510072,-3.050718340920669,6766.73897389739,0.014635976465068317,-7.754156792626655,-2.534865453803059,1.5736407322845491,28.782701241093992,0.3154039243349877,1,0,-552.116764061217,228.14662483970542,-54678.34448675063
training-img/llama/llama_34.jpg,llama,2017-02-15,212.11316781518184,0,21.280851741766867,19.720809000118592,5219.995499549955,0.01418345434729988,13.161272611829576,-0.9854914247382158,14.045203910381355,32.83401397874206,0.7286805995020162,0,1,-405.80381852766817,214.63179894685055,90167.78118900018
training-img/person/person_62.jpg,person,2018-05-20,514.7703346896435,1,31.412339663591844,24.096730930322305,7413.10801080108,0.016487971020937454,-11.207779524827636,-3.3939391685841382,-6.636652211805717,37.18001043644733,3.011677441599254,0,0,-258.35750721273985,287.30650660814547,134782.6985488588
training-img/person/person_5.jpg,person,2017-08-15,164.64734306706825,1,434.02675316246155,-0.6845559643270138,6246.774977497749,0.020215687408431545,-0.6471893054591618,-7.622445117385311,-0.3183998072736476,9.9668442188235,7.772306739135695,0,1,-148.45967921757824,424.0259871976831,384631.7061189727
training-img/person/person_66.jpg,person,2018-06-17,1153.2307169394394,0,36.76140352467412,-7.953170755901992,6135.012601260126,0.010324366752697975,25.7425955463236,-53.21660655755759,3.474680664223785,48.616981850221364,7.20057850699137,1,1,-329.96195008882546,115.17444014931495,116086.28032852062
training-img/flower/flower_57.jpg,flower,2017-03-15,-79.47704397102916,1,79.38370399039152,-0.6359563524359861,6559.0522052205215,0.01028817022968837,-0.7385971634742491,-4.941911612762707,0.16246637853034085,51.48556231202774,0.28854085255924833,1,0,-152.1135368680059,114.37967873339187,238434.0377716894
training-img/airplane/airplane_48.jpg,airplane,2016-05-23,236.19363602187434,1,-184.0311211333557,0.8319065884713777,7317.482448244824,0.0125235124058089,0.208016580350973,-17.444000849857616,0.4970225287360026,16.08767697210714,0.23430334179844095,1,0,-131.2885453092992,168.3300920929033,292951.0990747541
training-img/cartoon/cartoon_20.jpg,cartoon,2018-11-07,-44.917220406536806,1,248.7141153616949,3.994967699702405,3915.5665473598337,0.010638384261838059,3.4366224900221924,-0.6404786987935382,-6.702631575307387,16.74946157105223,0.20334048304266003,0,0,-565.966161742655,122.17949102157469,-129051.88202318127
training-img/flower/flower_45.jpg,flower,2019-01-31,329.3354145683099,1,19.015456090310934,-0.4923559929641701,5337.136813681368,0.013344202967571573,0.713288069099251,-4.7752667682439895,-0.4786841834903617,5.901470411208166,27.785475272518088,1,0,-288.71457189375985,190.5723573668344,193489.71707267818
training-img/cake/cake_40.jpg,cake,2016-10-11,692.5831965814177,1,1.1228653573717366,-24.322682665216906,4718.0131513133365,0.015610045942880329,-8.213946780083733,-205.1992498817587,9.432739657285698,50.505087700900845,0.80416096571261,0,1,260.63841474157573,258.5011562052456,67682.9338092674
training-img/flower/flower_5.jpg,flower,2016-04-24,-69.20486211583167,0,162.76629615196018,20.333341683579953,5814.069306930693,0.009832476813910007,11.747330957426167,-14542.364486904133,-13.629094798496103,20.703072522094352,0.7477011966557923,0,1,-424.7708309015766,104.59979202996522,148858.75551595385
training-img/dog/dog_9.jpg,dog,2017-05-05,98.20972113745356,1,85.91618571438133,0.5343365941577911,4519.922502658448,0.008970376425231175,-0.7984869159334858,-68.4006544587999,0.2682545027923483,35.52446291090312,7.430305738536733,1,1,-358.3334165240336,87.25034870441311,290853.01611145854
training-img/cake/cake_93.jpg,cake,2016-12-15,1611.714018643445,0,-174.46450677766413,10.560385900527008,5413.039603960396,0.012841599665917924,14.46170752067835,-47.918265844499984,21.101957431575553,35.135117487759,0.12001697235776942,1,0,-143.20081095581162,176.79846649368312,55972.30278633413
training-img/cat/cat_71.jpg,cat,2017-01-16,47.46640214569889,1,-196.22077519624534,6.564890704372371,6927.509450945095,0.019769400818973448,23.180481781599276,-22.223435960808196,-13.113318501839615,51.994059211013806,2.4237186444452745,1,0,-119.77018443515686,406.48728584187734,74974.77426245833
training-img/boat/boat_23.jpg,boat,2017-04-18,54.91360603043279,0,-44.973348101176185,-6.788190066355859,6411.638404672229,0.020867535624396864,3.442951177529922,-75.96358159815185,3.745033656309097,39.217548685638654,1.5305357911718587,1,0,-274.2206489829534,450.1832298587725,-43016.848028886314
training-img/cat/cat_57.jpg,cat,2016-05-29,26.410228264766747,1,98.7941371815048,-0.27313064004761384,7505.147614761476,0.022733285142225838,0.9305791331843585,-30.05617999577282,-0.2446323563457782,24.74178668516823,0.36551810477756586,0,0,-116.67606154871055,528.4451580849957,295442.5758168535
training-img/boat/boat_96.jpg,boat,2018-12-23,96.05403764074029,1,231.8755517092597,11.985902145933665,5464.438343834383,0.0010209283549502055,-21.989231363443547,-9.128094906511564,-10.8171104198518,37.93846052861491,0.47304917406891855,1,0,-334.6467446213839,1.1421958440225681,31806.491536825564
training-img/airplane/airplane_52.jpg,airplane,2018-01-24,1387.401150164059,1,31.062927143397616,-0.09150398230081641,5933.601260126013,0.017764433236826215,0.7579942153959577,-3.593103694959079,-0.658543555181341,15.435723121020471,0.051146582957617794,1,1,-307.71421223254805,331.55984733020375,187599.4742635182
training-img/airplane/airplane_10.jpg,airplane,2016-12-05,1207.9258016669191,0,160.87057773143027,-10.67577743062037,6012.193519351935,0.014161136323808873,-22.925186651266802,-0.1940853459527509,-10.756978762028398,14.39443965036753,0.8161589585252651,1,0,-140.68654319201391,213.975017849539,24125.236112178376
training-img/llama/llama_23.jpg,llama,2018-09-24,78.05456318433947,0,52.620137345016566,0.7427151872794947,4749.338433843384,0.021264837192387892,3.800335286759063,-589.4154923418038,-7.4441739508977935,18.33234523509489,0.02700191700547745,0,0,-60.02790014398377,466.4339330407002,-86167.62456713292
training-img/dog/dog_56.jpg,dog,2016-04-19,-1.2444306501323577,0,448.17904059025466,0.6731226105230492,5563.052205220522,0.025866975501392227,-0.4657505101708048,-320.7065165877045,0.5745610822889733,24.95664008993212,0.48335202772317293,0,0,-433.3407191125933,670.2011517624832,338935.46734925517
training-img/cake/cake_66.jpg,cake,2016-07-14,330.79717213440233,0,240.10152459557855,-22.258814573264544,4993.781278127813,0.004022631479354862,-9.979269080973916,-16.35466783633989,-10.91634803117807,36.207378321527045,0.38680156790939135,0,1,62.98258063161944,17.696756882029923,166907.40710968885
training-img/person/person_26.jpg,person,2018-06-19,-0.10859647785600506,1,296.7026302459418,0.12729807939504797,4749.039603960396,0.007403583034239068,0.6122077575085249,-0.14471227522320657,0.7558728479999309,40.90299657276436,1.2218255796056605,0,0,-330.3778663483521,59.63730088477344,292683.2342378415
training-img/boat/boat_11.jpg,boat,2016-08-08,126.3853627204237,0,-316.58893016879733,-10.039677822083002,4672.539153915392,0.011513920367265814,20.765553508925734,-304.28609370359004,14.23579600344402,27.10308906875807,0.0733920702409907,0,0,-215.93339769177203,142.74687753457397,114553.71852363893
training-img/mountain/mountain_44.jpg,mountain,2017-09-20,861.1990098247511,0,-70.96236209391168,21.816676309978178,6465.4408033305535,0.016680969364443087,-14.104427952317984,-34.49472000034274,7.578713013354893,12.690697559350674,0.29696805659898073,0,0,-284.6599882619315,293.8191950881068,59119.6886670916
training-img/boat/boat_39.jpg,boat,2016-04-12,1275.089714963709,0,318.4028092167677,-1.4818495030661998,6879.180738859236,0.009412331386674093,-8.144856645904929,-263.11602274295893,-2.3677957648508983,30.17087404787604,6.1114126936441515,0,0,-31.360914750851805,95.95525051908635,-78560.19028686814
training-img/flower/flower_20.jpg,flower,2016-05-28,16.3079758905717,0,156.8852883820055,-11.463752151283702,5819.149414941494,0.011086731705972267,-19.76977727658998,-14.835521714007244,-14.009938714428383,23.328264750443477,0.7028862326070067,1,0,-187.03759610081173,132.52207603644348,150116.8635094139
training-img/cartoon/cartoon_38.jpg,cartoon,2018-02-18,220.19652148469368,0,220.6259290386817,20.065440364927067,6546.443430988373,0.00814595089646427,-17.859744928801533,-48.13091605839571,-2.5153390603229937,30.16499742795293,0.44890133606061283,0,1,-157.6004008923668,72.08553634322091,96458.59571973066
training-img/cake/cake_50.jpg,cake,2018-06-15,122.82233171772532,0,650.4352942797461,0.44466943050857416,5794.645364536454,0.014585987426206728,0.5797805572601977,-4.919108392294326,-0.680134695043593,25.234382931211442,6.327342249762853,1,0,90.00437005480796,226.63521186602122,389778.55974713765
training-img/person/person_81.jpg,person,2017-11-24,896.7696591962765,0,364.79966192650375,-17.360002075671375,6406.64896489649,0.015013359289272263,20.048789612413643,-931.4285682207521,7.077533389576596,19.691279638375587,0.11131126318199595,1,0,-192.08824973475487,239.70365226993323,86983.47751644578
training-img/cake/cake_19.jpg,cake,2017-12-22,142.15849827308128,0,42.984345288904386,-0.5580130059299382,7330.929792979297,0.02089904476054827,-0.5374607364149455,-2404.810248058964,0.6173995119309152,49.12514018556734,1.8750346323932752,0,1,151.65790100430218,451.46361073267326,181504.80281928717
training-img/mountain/mountain_86.jpg,mountain,2017-01-03,-18.327229594635853,0,-53.62471658519121,0.14168691897485217,7616.611161116111,0.016453396130067265,0.48171763625753805,-59.57248530898492,0.8757421244960694,39.28660387961138,0.14373017237720992,1,1,-155.48726638462364,286.14658818235534,203790.32298608063
training-img/boat/boat_16.jpg,boat,2018-02-20,719.2730314238447,0,205.57172447088737,-0.7186707724397878,5494.91899189919,0.008574926262720578,-0.6131188748601549,-51.71725446965869,-0.3286819202463823,32.8324271936,5.2735954243204235,1,0,-78.05659997393857,79.80116282828472,227519.71194392853
training-img/cat/cat_69.jpg,cat,2017-04-25,64.07684609946274,0,338.2788922197001,-0.08413638629255238,6407.844284428443,0.005497038111635417,-0.7879668891225596,-64.77479052154595,0.5954791009415809,58.64565839491453,2.558823760021807,0,0,-90.6600104511603,32.985070889364025,313709.8562903761
training-img/mountain/mountain_54.jpg,mountain,2016-05-20,-25.040224254926365,0,329.75662782881716,14.186226239441115,4800.139513951395,0.003581408981753364,18.70940713353435,-49.81285001875649,-14.896825099107287,34.28490467617518,3.8894540931030637,1,0,-316.1945781741557,14.03380312105607,165264.63927179133
training-img/airplane/airplane_72.jpg,airplane,2016-08-27,-5.700395209123656,0,756.8487688970923,-12.622363111970797,4859.795345658502,0.008411892262241812,10.47396154108926,-7.588783354710793,-21.495893956681556,19.069050914430207,1.5715749112169426,0,0,-236.43905813880588,76.82392830655435,162255.18961610613
training-img/cat/cat_21.jpg,cat,2018-02-14,1.4095401159360221,0,176.9004880751852,5.195086180360105,6643.322232223222,0.02010227308952915,5.004248801330703,-24.43187762349613,4.371928074551862,36.89121514127955,1.4476643832077787,1,0,-305.1041184234166,419.5401037322386,-95192.02871136661
training-img/llama/llama_4.jpg,llama,2016-11-04,-1.6759890216837363,0,42.528104274541455,-0.23533720123893964,5536.456345634563,0.002927379673416452,0.6981016659475927,-1.4287278074637777,0.6592187307553299,21.841357594039938,7.0658286454560635,1,0,-524.3520884824727,9.381498660513003,237295.86829013794
training-img/mountain/mountain_53.jpg,mountain,2018-08-16,-0.028951810612381938,0,-10.428384717646551,-15.623985314629758,5206.548154815481,0.009733736663722039,15.378102785888046,-2271.266750556475,-16.32785473468527,35.36251099413483,3.122977655792454,0,0,-394.8454554029447,102.53598401678511,57448.5609287193
training-img/person/person_24.jpg,person,2018-11-13,0.5484757931671915,0,148.55511047450588,0.837261131704296,5081.039603960396,0.007822936350872821,0.41227486973323785,-0.08055971018945465,0.36873455610153116,4.316652878364533,0.7296538122820923,1,0,-333.05165203117315,66.5278288719589,187008.98529856192
training-img/cartoon/cartoon_41.jpg,cartoon,2016-11-10,-0.05276602828546995,1,-217.69689356806262,-5.204710228919702,5159.930693069307,0.00650400688066829,6.537732152590939,-21.565875456389442,2.064871904576956,16.560448050915113,3.365793696023154,0,0,-364.6753707208777,46.10217954739113,-95001.63789762382
training-img/cake/cake_94.jpg,cake,2016-06-17,25.427437411357733,1,-183.88909598281847,3.171304472109861,5344.7595070507905,0.02651658991777863,-2.4916711732488905,-8.893644983168382,-7.305511527470362,10.905643152716841,2.110831172015996,0,0,4.638384861339574,701.0382281563191,-25851.45730994801
training-img/mountain/mountain_61.jpg,mountain,2016-05-21,105.32420245710857,0,164.57110941562755,0.5094922211823674,5058.029702970297,0.01676556736062485,0.09129099190374827,-10.669339641769657,-0.8600030808680804,40.00002379253626,2.651426777539838,0,0,62.48152346228733,296.69417810409294,309562.2614725266
training-img/llama/llama_1.jpg,llama,2018-08-27,-0.43199753179482975,0,76.22442216453182,5.28286016026688,5813.172817281728,0.016539816955178803,-3.2119307382874687,-10.146721886523693,5.90377182623422,26.77238660061005,0.1317578407075217,0,1,-235.68902543938296,289.0497141604768,-82814.76627880581
training-img/boat/boat_88.jpg,boat,2016-03-15,0.15425563279823656,1,177.15478266945618,0.5641149430096832,5642.242124212421,0.009271227404293342,0.772981362106268,-23.348237945909926,0.2836035932866479,14.823280669159331,1.6959235814889841,0,0,-143.8926648207175,93.13261717071052,255822.4951101483
training-img/llama/llama_9.jpg,llama,2018-12-28,81.84081244053357,1,152.47952100289928,-9.37622293595222,7209.903690369037,0.024130181459888995,-20.359373526385987,-94.38280911402028,14.372004095133976,20.711350799028622,0.5543774364652886,1,0,-368.7604271969229,590.1321020719495,45789.92807857435
training-img/cake/cake_25.jpg,cake,2017-06-12,361.46521560442847,0,123.32637353124016,-4.003641669651916,6824.711971197119,0.01641972244797116,4.575460385352323,-14.382529295347952,-5.861928822043122,46.542211699760834,0.19142268357428066,1,0,-175.75351021863673,285.01889620129526,-27494.918891536254
training-img/flower/flower_33.jpg,flower,2016-10-07,66.2241176492252,0,90.82030288882085,0.6678149947002529,5030.11276432275,0.013614235126442088,-0.46455768464191866,-0.0846917056649939,-0.6064238438884748,30.90926905217049,2.3026766492783817,0,0,-146.3009350812892,198.1698270861495,228387.61001082914
training-img/flower/flower_75.jpg,flower,2017-09-25,181.430332429269,0,382.2330663440996,4.914868330430819,6197.370179299419,0.011382894390926823,2.9862436945512507,-4.72755586110528,6.170670602257739,52.40588275851651,4.08205346357351,1,0,-244.38509937256163,139.57252002604014,-129099.44806904616
training-img/mountain/mountain_84.jpg,mountain,2018-08-28,63.913621606264485,0,506.993870173367,0.6761436554581093,7243.970297029703,0.015200782508294933,0.5356742401242203,-318.55014193603733,0.4702807218358561,16.791401260716754,5.605796496101096,0,0,-512.53381096782,245.53921381602345,277407.4083267289
training-img/mountain/mountain_25.jpg,mountain,2018-03-21,-23.41752059530606,0,-79.52583326705661,-6.781697056898346,4247.311359544078,0.013367583211953606,-18.912636947133443,-21.261968773705284,-17.49113370550263,18.11897476022925,0.07939797136356581,1,0,-137.91883671891202,191.22474193214904,86590.85824218731
training-img/llama/llama_38.jpg,llama,2019-01-03,657.2637280211754,1,-16.854340264932517,-17.929055517380583,5153.353103413705,0.015936138822927305,-19.52422262324192,-9.989557503278425,8.377004369063913,10.453923491682389,11.92703950450719,0,1,-189.06157990074306,269.0423627208552,30882.87356855879
training-img/flower/flower_11.jpg,flower,2017-06-22,203.87649711030147,1,270.9922861496368,0.4605311211825469,7467.793879387938,0.016917916646203447,-0.8515336774773175,-15.99276111229427,-0.24358779934294342,1.396627242478953,5.56463539459999,1,0,-104.93001949199964,301.9025984140939,308844.5863135277
training-img/mountain/mountain_7.jpg,mountain,2018-05-11,0.29029166816822244,1,274.5097432641496,-12.191190000394228,6449.381638163816,0.01565791872677137,-16.490040098802098,-2.324733787161242,-17.24853729517139,27.235110813130877,1.2530095769428564,1,0,-102.56199375159724,260.0368806176938,125545.4654099705
training-img/airplane/airplane_95.jpg,airplane,2016-03-13,1207.9258016669191,0,184.25676089282757,-0.6576033448373401,7340.4923492349235,0.016910759510122123,-0.25466787576834654,-7.729945904522822,0.7135929229625173,47.09266504664319,0.2554158708281597,0,1,-304.8106070094648,301.65702535289677,284488.7502430442
training-img/flower/flower_84.jpg,flower,2018-07-28,1080.7570623464142,0,-13.43165549884489,-17.01859048310919,5635.36903690369,0.01328260674302958,-12.054099465224452,-8996.26689825736,-18.03417649025332,56.42368637766094,1.9124858393745072,1,0,-343.8622807557263,188.85856334274555,101245.84504807647
training-img/cake/cake_7.jpg,cake,2016-10-11,1.27311487321633,1,11.238374636613742,2.710607870918002,5520.917191719172,0.014409804657443098,-7.015439745975876,-107.18353262244113,-3.730085384793864,50.93233293483287,0.3089916369845584,0,0,-232.23480499954067,221.3448342442164,-90269.10436478283
training-img/dog/dog_94.jpg,dog,2018-11-26,-61.43298604516024,0,-70.51146191083399,6.044143438763972,6376.467146714671,0.009783465743913495,-4.966756157307789,-1.9496768863169627,3.0261655846036803,40.14728522694163,0.7336336314591592,0,0,-474.0222972653979,103.57292242155802,-131704.7445031342
training-img/boat/boat_80.jpg,boat,2016-09-24,15.3435256778904,1,165.5048769521607,-4.032337503206065,7454.944194419442,0.007695499791242871,6.48952282743838,-0.4615777182277596,4.018107805396354,56.90026314547514,0.36956785664634734,0,0,-245.6804395975948,64.39499569400989,-90021.81548904485
